Source_name,link,Target_name,Source,Target
Howard De Walden Estates Ltd,Director,"BEST, Julian Kenneth",Howard De Walden Estates Ltd,"BEST, Julian Kenneth"
Howard De Walden Estates Ltd,Director,"BUCHAN, Susan, The Honourable Mrs",Howard De Walden Estates Ltd,"BUCHAN, Susan, The Honourable Mrs"
Howard De Walden Estates Ltd,Director,"DE WALDEN, Howard, The Lady",Howard De Walden Estates Ltd,"DE WALDEN, Howard, The Lady"
Howard De Walden Estates Ltd,Director,"GILBARD, Marc Edward Charles",Howard De Walden Estates Ltd,"GILBARD, Marc Edward Charles"
Howard De Walden Estates Ltd,Director,"GRIFFITH, Andrew Mark",Howard De Walden Estates Ltd,"GRIFFITH, Andrew Mark"
Howard De Walden Estates Ltd,Director,"KAKKAR, Ajay Kumar, Professor Lord",Howard De Walden Estates Ltd,"KAKKAR, Ajay Kumar, Professor Lord"
Howard De Walden Estates Ltd,Director,"KILDEA, Mark",Howard De Walden Estates Ltd,"KILDEA, Mark"
Howard De Walden Estates Ltd,Director,"MUSGRAVE, Mark Jonathan",Howard De Walden Estates Ltd,"MUSGRAVE, Mark Jonathan"
Howard De Walden Estates Ltd,Director,"PEACE, Elizabeth Ann",Howard De Walden Estates Ltd,"PEACE, Elizabeth Ann"
Howard De Walden Estates Ltd,Director,"PROBY, William Henry, Sir",Howard De Walden Estates Ltd,"PROBY, William Henry, Sir"
Howard De Walden Estates Ltd,Director,"SHANNON, Toby Richard",Howard De Walden Estates Ltd,"SHANNON, Toby Richard"
Howard De Walden Estates Ltd,Director,"STERNBERG, Karl Stephen",Howard De Walden Estates Ltd,"STERNBERG, Karl Stephen"
Howard De Walden Estates Ltd,Director,"WHITE, Jessica Jane Vronwy, The Honourable",Howard De Walden Estates Ltd,"WHITE, Jessica Jane Vronwy, The Honourable"
Howard De Walden Estates Ltd,Director,"GRIFFITH, Peter",Howard De Walden Estates Ltd,"GRIFFITH, Peter"
Howard De Walden Estates Ltd,Director,"HALL, Barbara Dawn",Howard De Walden Estates Ltd,"HALL, Barbara Dawn"
Howard De Walden Estates Ltd,Director,"LEE, John Philip Macarthur",Howard De Walden Estates Ltd,"LEE, John Philip Macarthur"
Howard De Walden Estates Ltd,Director,"PRECIOUS, Martin",Howard De Walden Estates Ltd,"PRECIOUS, Martin"
Howard De Walden Estates Ltd,Director,"ASHENDEN, Andrew",Howard De Walden Estates Ltd,"ASHENDEN, Andrew"
Howard De Walden Estates Ltd,Director,"BARTON, Malcolm Peter Speight",Howard De Walden Estates Ltd,"BARTON, Malcolm Peter Speight"
Howard De Walden Estates Ltd,Director,"BAYNHAM, Simon William De Mouchet",Howard De Walden Estates Ltd,"BAYNHAM, Simon William De Mouchet"
Howard De Walden Estates Ltd,Director,"ELDRIDGE, Colin Maurice Julian",Howard De Walden Estates Ltd,"ELDRIDGE, Colin Maurice Julian"
Howard De Walden Estates Ltd,Director,"GIBBS, Roger Geoffrey, Sir",Howard De Walden Estates Ltd,"GIBBS, Roger Geoffrey, Sir"
Howard De Walden Estates Ltd,Director,"HARDY, Peter Bernard",Howard De Walden Estates Ltd,"HARDY, Peter Bernard"
Howard De Walden Estates Ltd,Director,"HENDERSON, John Ronald",Howard De Walden Estates Ltd,"HENDERSON, John Ronald"
Howard De Walden Estates Ltd,Director,"HOWARD DE WALDEN AND SEAFORD, Johnosmael, The Rt Hon Lord",Howard De Walden Estates Ltd,"HOWARD DE WALDEN AND SEAFORD, Johnosmael, The Rt Hon Lord"
Howard De Walden Estates Ltd,Director,"HOWES, Christopher Kingston, Sir",Howard De Walden Estates Ltd,"HOWES, Christopher Kingston, Sir"
Howard De Walden Estates Ltd,Director,"HYNARD, Andrew James",Howard De Walden Estates Ltd,"HYNARD, Andrew James"
Howard De Walden Estates Ltd,Director,"MOBBS, Gerald Nigel, Sir",Howard De Walden Estates Ltd,"MOBBS, Gerald Nigel, Sir"
Howard De Walden Estates Ltd,Director,"PEACOCK, Christopher Arden",Howard De Walden Estates Ltd,"PEACOCK, Christopher Arden"
Howard De Walden Estates Ltd,Director,"STORMONTH DARLING, Peter",Howard De Walden Estates Ltd,"STORMONTH DARLING, Peter"
Howard De Walden Estates Ltd,ownership-of-shares-75-to-100-percent,Howard De Walden Estates Holdings Limited,Howard De Walden Estates Ltd,Howard De Walden Estates Holdings Limited
Hectagon Assets Limited,Director,"CHRISTODOULOU, Yiannakis Theophani",Hectagon Assets Limited,"CHRISTODOULOU, Yiannakis Theophani"
Hectagon Assets Limited,Director,"CHRISTOU, Christopher",Hectagon Assets Limited,"CHRISTOU, Christopher"
Hectagon Assets Limited,Director,"HADJIIOANNOU, Lambros",Hectagon Assets Limited,"HADJIIOANNOU, Lambros"
Hectagon Assets Limited,ownership-of-shares-75-to-100-percent,Gold Quay Assets Limited,Hectagon Assets Limited,Gold Quay Assets Limited
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"LOUTIT, Paul Morris","Cadogan Estates Ltd.,(Gerald Eve,)","LOUTIT, Paul Morris"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"PATEL, Sanjay","Cadogan Estates Ltd.,(Gerald Eve,)","PATEL, Sanjay"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"SEABORN, Hugh Richard","Cadogan Estates Ltd.,(Gerald Eve,)","SEABORN, Hugh Richard"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"TREVES, Jack Lewis","Cadogan Estates Ltd.,(Gerald Eve,)","TREVES, Jack Lewis"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"BENTLEY, Jeremy George","Cadogan Estates Ltd.,(Gerald Eve,)","BENTLEY, Jeremy George"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"CADOGAN, Charles Gerald John, The Rt Hon The Earl","Cadogan Estates Ltd.,(Gerald Eve,)","CADOGAN, Charles Gerald John, The Rt Hon The Earl"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"CADOGAN, William Gerald Charles, The Rt Hon The Earl Cadogan","Cadogan Estates Ltd.,(Gerald Eve,)","CADOGAN, William Gerald Charles, The Rt Hon The Earl Cadogan"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"CORBYN, Stuart Alan","Cadogan Estates Ltd.,(Gerald Eve,)","CORBYN, Stuart Alan"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"GRANT, Peter Airth","Cadogan Estates Ltd.,(Gerald Eve,)","GRANT, Peter Airth"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"GRANT, Richard John","Cadogan Estates Ltd.,(Gerald Eve,)","GRANT, Richard John"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"SIM, Peter Anderson","Cadogan Estates Ltd.,(Gerald Eve,)","SIM, Peter Anderson"
"Cadogan Estates Ltd.,(Gerald Eve,)",Director,"STAUGHTON, Simon David Howard Ladd","Cadogan Estates Ltd.,(Gerald Eve,)","STAUGHTON, Simon David Howard Ladd"
"Cadogan Estates Ltd.,(Gerald Eve,)",ownership-of-shares-75-to-100-percent,Cadogan Group Limited,"Cadogan Estates Ltd.,(Gerald Eve,)",Cadogan Group Limited
Cherwell Estates Ltd,Director,"HOLROYD, Thomas George",Cherwell Estates Ltd,"HOLROYD, Thomas George"
Cherwell Estates Ltd,Director,"THOMPSON, Alexander James",Cherwell Estates Ltd,"THOMPSON, Alexander James"
Cherwell Estates Ltd,Director,GREYSTONE HOUSE REGISTRARS LIMITED,Cherwell Estates Ltd,GREYSTONE HOUSE REGISTRARS LIMITED
Cherwell Estates Ltd,ownership-of-shares-75-to-100-percent,Cherwell Group Ltd,Cherwell Estates Ltd,Cherwell Group Ltd
Howard De Walden Estates Holdings Limited,Director,"INMAN, Karen Teresa",Howard De Walden Estates Holdings Limited,"INMAN, Karen Teresa"
Howard De Walden Estates Holdings Limited,Director,"ACLOQUE, Camilla Anne Bronwen, The Honourable",Howard De Walden Estates Holdings Limited,"ACLOQUE, Camilla Anne Bronwen, The Honourable"
Howard De Walden Estates Holdings Limited,Director,"BEST, Julian Kenneth",Howard De Walden Estates Holdings Limited,"BEST, Julian Kenneth"
Howard De Walden Estates Holdings Limited,Director,"BUCHAN, Blanche Susan Fionudbhar, The Honourable",Howard De Walden Estates Holdings Limited,"BUCHAN, Blanche Susan Fionudbhar, The Honourable"
Howard De Walden Estates Holdings Limited,Director,"GILBARD, Marc Edward Charles",Howard De Walden Estates Holdings Limited,"GILBARD, Marc Edward Charles"
Howard De Walden Estates Holdings Limited,Director,"GRIFFITH, Andrew Mark",Howard De Walden Estates Holdings Limited,"GRIFFITH, Andrew Mark"
Howard De Walden Estates Holdings Limited,Director,"KAKKAR, Ajay Kumar, Professor Lord",Howard De Walden Estates Holdings Limited,"KAKKAR, Ajay Kumar, Professor Lord"
Howard De Walden Estates Holdings Limited,Director,"KILDEA, Mark",Howard De Walden Estates Holdings Limited,"KILDEA, Mark"
Howard De Walden Estates Holdings Limited,Director,"LADY HOWARD DE WALDEN, Mary Hazel Caridwen, The Right Honourable",Howard De Walden Estates Holdings Limited,"LADY HOWARD DE WALDEN, Mary Hazel Caridwen, The Right Honourable"
Howard De Walden Estates Holdings Limited,Director,"MUSGRAVE, Mark Jonathan",Howard De Walden Estates Holdings Limited,"MUSGRAVE, Mark Jonathan"
Howard De Walden Estates Holdings Limited,Director,"PEACE, Elizabeth Ann",Howard De Walden Estates Holdings Limited,"PEACE, Elizabeth Ann"
Howard De Walden Estates Holdings Limited,Director,"PROBY, William Henry, Sir",Howard De Walden Estates Holdings Limited,"PROBY, William Henry, Sir"
Howard De Walden Estates Holdings Limited,Director,"SHANNON, Toby Richard",Howard De Walden Estates Holdings Limited,"SHANNON, Toby Richard"
Howard De Walden Estates Holdings Limited,Director,"STERNBERG, Karl Stephen",Howard De Walden Estates Holdings Limited,"STERNBERG, Karl Stephen"
Howard De Walden Estates Holdings Limited,Director,"WHITE, Jessica Jane Vronwy, The Honourable",Howard De Walden Estates Holdings Limited,"WHITE, Jessica Jane Vronwy, The Honourable"
Howard De Walden Estates Holdings Limited,Director,"GRIFFITH, Peter",Howard De Walden Estates Holdings Limited,"GRIFFITH, Peter"
Howard De Walden Estates Holdings Limited,Director,"LEE, John Philip Macarthur",Howard De Walden Estates Holdings Limited,"LEE, John Philip Macarthur"
Howard De Walden Estates Holdings Limited,Director,"PRECIOUS, Martin",Howard De Walden Estates Holdings Limited,"PRECIOUS, Martin"
Howard De Walden Estates Holdings Limited,Director,SWIFT INCORPORATIONS LIMITED,Howard De Walden Estates Holdings Limited,SWIFT INCORPORATIONS LIMITED
Howard De Walden Estates Holdings Limited,Director,"ASHENDEN, Andrew",Howard De Walden Estates Holdings Limited,"ASHENDEN, Andrew"
Howard De Walden Estates Holdings Limited,Director,"BARTON, Malcolm Peter Speight",Howard De Walden Estates Holdings Limited,"BARTON, Malcolm Peter Speight"
Howard De Walden Estates Holdings Limited,Director,"BAYNHAM, Simon William De Mouchet",Howard De Walden Estates Holdings Limited,"BAYNHAM, Simon William De Mouchet"
Howard De Walden Estates Holdings Limited,Director,"HARDY, Peter Bernard",Howard De Walden Estates Holdings Limited,"HARDY, Peter Bernard"
Howard De Walden Estates Holdings Limited,Director,"HOWES, Christopher Kingston, Sir",Howard De Walden Estates Holdings Limited,"HOWES, Christopher Kingston, Sir"
Howard De Walden Estates Holdings Limited,Director,"HYNARD, Andrew James",Howard De Walden Estates Holdings Limited,"HYNARD, Andrew James"
Howard De Walden Estates Holdings Limited,Director,"PEACOCK, Christopher Arden",Howard De Walden Estates Holdings Limited,"PEACOCK, Christopher Arden"
Howard De Walden Estates Holdings Limited,Director,"STORMONTH DARLING, Peter",Howard De Walden Estates Holdings Limited,"STORMONTH DARLING, Peter"
Howard De Walden Estates Holdings Limited,Director,INSTANT COMPANIES LIMITED,Howard De Walden Estates Holdings Limited,INSTANT COMPANIES LIMITED
Howard De Walden Estates Holdings Limited,ownership-of-shares-50-to-75-percent-as-trust,Mr Maurice Nicholas Beech Thompson,Howard De Walden Estates Holdings Limited,Mr Maurice Nicholas Beech Thompson
Howard De Walden Estates Holdings Limited,ownership-of-shares-50-to-75-percent-as-trust,Mr Steven John Baldwin,Howard De Walden Estates Holdings Limited,Mr Steven John Baldwin
Howard De Walden Estates Holdings Limited,ownership-of-shares-50-to-75-percent-as-trust,Sir William Henry Proby,Howard De Walden Estates Holdings Limited,Sir William Henry Proby
Howard De Walden Estates Holdings Limited,ownership-of-shares-50-to-75-percent-as-trust,Mr Richard South Morse,Howard De Walden Estates Holdings Limited,Mr Richard South Morse
Howard De Walden Estates Holdings Limited,ownership-of-shares-50-to-75-percent-as-trust,Mr Mark Jonathan Musgrave,Howard De Walden Estates Holdings Limited,Mr Mark Jonathan Musgrave
Gold Quay Assets Limited,Director,"CHRISTODOULOU, Yiannakis Theophani",Gold Quay Assets Limited,"CHRISTODOULOU, Yiannakis Theophani"
Gold Quay Assets Limited,Director,"CHRISTOU, Christopher",Gold Quay Assets Limited,"CHRISTOU, Christopher"
Gold Quay Assets Limited,Director,"HADJIIOANNOU, Lambros",Gold Quay Assets Limited,"HADJIIOANNOU, Lambros"
Gold Quay Assets Limited,ownership-of-shares-75-to-100-percent,Yianis Holdings Limited,Gold Quay Assets Limited,Yianis Holdings Limited
Cadogan Group Limited,Director,"LOUTIT, Paul Morris",Cadogan Group Limited,"LOUTIT, Paul Morris"
Cadogan Group Limited,Director,"BRUCE, James Henry Morys, The Honourable",Cadogan Group Limited,"BRUCE, James Henry Morys, The Honourable"
Cadogan Group Limited,Director,"CADOGAN, Edward Charles, Viscount Chelsea",Cadogan Group Limited,"CADOGAN, Edward Charles, Viscount Chelsea"
Cadogan Group Limited,Director,"ELLINGWORTH, Charles Vincent",Cadogan Group Limited,"ELLINGWORTH, Charles Vincent"
Cadogan Group Limited,Director,"GORDON, John David",Cadogan Group Limited,"GORDON, John David"
Cadogan Group Limited,Director,"MORLEY, Harry Michael Charles",Cadogan Group Limited,"MORLEY, Harry Michael Charles"
Cadogan Group Limited,Director,"NIMMO, Alison, Dame",Cadogan Group Limited,"NIMMO, Alison, Dame"
Cadogan Group Limited,Director,"PATEL, Sanjay",Cadogan Group Limited,"PATEL, Sanjay"
Cadogan Group Limited,Director,"SALWAY, Francis William",Cadogan Group Limited,"SALWAY, Francis William"
Cadogan Group Limited,Director,"SEABORN, Hugh Richard",Cadogan Group Limited,"SEABORN, Hugh Richard"
Cadogan Group Limited,Director,"TREVES, Jack Lewis",Cadogan Group Limited,"TREVES, Jack Lewis"
Cadogan Group Limited,Director,"BENTLEY, Jeremy George",Cadogan Group Limited,"BENTLEY, Jeremy George"
Cadogan Group Limited,Director,"CADOGAN, Charles Gerald John, The Rt Hon The Earl",Cadogan Group Limited,"CADOGAN, Charles Gerald John, The Rt Hon The Earl"
Cadogan Group Limited,Director,"CHURSTON, John Francis, The Right Hon The Lord",Cadogan Group Limited,"CHURSTON, John Francis, The Right Hon The Lord"
Cadogan Group Limited,Director,"CLARK, Nigel Culliford",Cadogan Group Limited,"CLARK, Nigel Culliford"
Cadogan Group Limited,Director,"CORBYN, Stuart Alan",Cadogan Group Limited,"CORBYN, Stuart Alan"
Cadogan Group Limited,Director,"DE HAVILLAND, John Anthony",Cadogan Group Limited,"DE HAVILLAND, John Anthony"
Cadogan Group Limited,Director,"GRANT, Peter Airth",Cadogan Group Limited,"GRANT, Peter Airth"
Cadogan Group Limited,Director,"GRANT, Richard John",Cadogan Group Limited,"GRANT, Richard John"
Cadogan Group Limited,Director,"ROCKLEY, James Hugh Cecil, Lord",Cadogan Group Limited,"ROCKLEY, James Hugh Cecil, Lord"
Cadogan Group Limited,ownership-of-shares-75-to-100-percent,Cadogan Group Holdings Limited,Cadogan Group Limited,Cadogan Group Holdings Limited
Cadogan Group Limited,ownership-of-shares-75-to-100-percent,Cadogan Settled Estates Limited,Cadogan Group Limited,Cadogan Settled Estates Limited
Cherwell Group Ltd,Director,"HOLROYD, Thomas George",Cherwell Group Ltd,"HOLROYD, Thomas George"
Cherwell Group Ltd,Director,"THOMPSON, Alexander James",Cherwell Group Ltd,"THOMPSON, Alexander James"
Cherwell Group Ltd,Director,HALLMARK SECRETARIES LIMITED,Cherwell Group Ltd,HALLMARK SECRETARIES LIMITED
Cherwell Group Ltd,Director,HALLMARK REGISTRARS LIMITED,Cherwell Group Ltd,HALLMARK REGISTRARS LIMITED
Cherwell Group Ltd,ownership-of-shares-75-to-100-percent,Cherwell Holroyd Ltd,Cherwell Group Ltd,Cherwell Holroyd Ltd
Cherwell Group Ltd,ownership-of-shares-25-to-50-percent,Mr Thomas George Holroyd,Cherwell Group Ltd,Mr Thomas George Holroyd
Cherwell Group Ltd,ownership-of-shares-25-to-50-percent,Mr Alexander James Thompson,Cherwell Group Ltd,Mr Alexander James Thompson
Mr Steven John Baldwin,ownership-of-shares-75-to-100-percent,Baldwins Holdings Limited,Mr Steven John Baldwin,Baldwins Holdings Limited
Mr Mark Jonathan Musgrave,ownership-of-shares-25-to-50-percent,Mrs Susan Lucas,Mr Mark Jonathan Musgrave,Mrs Susan Lucas
Mr Mark Jonathan Musgrave,ownership-of-shares-75-to-100-percent,Mr Jonathan Delight Lucas,Mr Mark Jonathan Musgrave,Mr Jonathan Delight Lucas
Yianis Holdings Limited,Director,"CHRISTODOULOU, Yiannakis Theophani",Yianis Holdings Limited,"CHRISTODOULOU, Yiannakis Theophani"
Yianis Holdings Limited,Director,"HADJIIOANNOU, Lambros",Yianis Holdings Limited,"HADJIIOANNOU, Lambros"
Yianis Holdings Limited,Director,"SHORT, Richard Vickery",Yianis Holdings Limited,"SHORT, Richard Vickery"
Yianis Holdings Limited,Director,QA REGISTRARS LIMITED,Yianis Holdings Limited,QA REGISTRARS LIMITED
Yianis Holdings Limited,Director,QA NOMINEES LIMITED,Yianis Holdings Limited,QA NOMINEES LIMITED
Yianis Holdings Limited,ownership-of-shares-75-to-100-percent,Mr Yiannakis Christodoulou,Yianis Holdings Limited,Mr Yiannakis Christodoulou
Cadogan Group Holdings Limited,Director,"LOUTIT, Paul Morris",Cadogan Group Holdings Limited,"LOUTIT, Paul Morris"
Cadogan Group Holdings Limited,Director,"BRUCE, James Henry Morys, The Honourable",Cadogan Group Holdings Limited,"BRUCE, James Henry Morys, The Honourable"
Cadogan Group Holdings Limited,Director,"CADOGAN, Edward Charles, Viscount Chelsea",Cadogan Group Holdings Limited,"CADOGAN, Edward Charles, Viscount Chelsea"
Cadogan Group Holdings Limited,Director,"ELLINGWORTH, Charles Vincent",Cadogan Group Holdings Limited,"ELLINGWORTH, Charles Vincent"
Cadogan Group Holdings Limited,Director,"GORDON, John David",Cadogan Group Holdings Limited,"GORDON, John David"
Cadogan Group Holdings Limited,Director,"MORLEY, Harry Michael Charles",Cadogan Group Holdings Limited,"MORLEY, Harry Michael Charles"
Cadogan Group Holdings Limited,Director,"NIMMO, Alison, Dame",Cadogan Group Holdings Limited,"NIMMO, Alison, Dame"
Cadogan Group Holdings Limited,Director,"PATEL, Sanjay",Cadogan Group Holdings Limited,"PATEL, Sanjay"
Cadogan Group Holdings Limited,Director,"SALWAY, Francis William",Cadogan Group Holdings Limited,"SALWAY, Francis William"
Cadogan Group Holdings Limited,Director,"SEABORN, Hugh Richard",Cadogan Group Holdings Limited,"SEABORN, Hugh Richard"
Cadogan Group Holdings Limited,ownership-of-shares-75-to-100-percent,Cadogan Settled Estates Limited,Cadogan Group Holdings Limited,Cadogan Settled Estates Limited
Cadogan Settled Estates Limited,Director,ST ANDREW TRUSTEES LIMITED,Cadogan Settled Estates Limited,ST ANDREW TRUSTEES LIMITED
Cadogan Settled Estates Limited,Director,"ANTELME, Charles Kane",Cadogan Settled Estates Limited,"ANTELME, Charles Kane"
Cadogan Settled Estates Limited,Director,"BRUCE, James Henry Morys, The Honourable",Cadogan Settled Estates Limited,"BRUCE, James Henry Morys, The Honourable"
Cadogan Settled Estates Limited,Director,"ELLINGWORTH, Charles Vincent",Cadogan Settled Estates Limited,"ELLINGWORTH, Charles Vincent"
Cadogan Settled Estates Limited,Director,"GORDON, John David",Cadogan Settled Estates Limited,"GORDON, John David"
Cadogan Settled Estates Limited,Director,"ROSS, Andrew John Shirley",Cadogan Settled Estates Limited,"ROSS, Andrew John Shirley"
Cadogan Settled Estates Limited,Director,"RICHARDS, Julia Llewellyn",Cadogan Settled Estates Limited,"RICHARDS, Julia Llewellyn"
Cadogan Settled Estates Limited,Director,MAY MAY & MERRIMANS (SOLICITORS),Cadogan Settled Estates Limited,MAY MAY & MERRIMANS (SOLICITORS)
Cadogan Settled Estates Limited,Director,"BEVAN, James Edward Briscoe",Cadogan Settled Estates Limited,"BEVAN, James Edward Briscoe"
Cadogan Settled Estates Limited,Director,"CLARK, Nigel Culliford",Cadogan Settled Estates Limited,"CLARK, Nigel Culliford"
Cadogan Settled Estates Limited,Director,"DE HAVILLAND, John Anthony",Cadogan Settled Estates Limited,"DE HAVILLAND, John Anthony"
Cadogan Settled Estates Limited,Director,"HENDERSON, Henry Merton",Cadogan Settled Estates Limited,"HENDERSON, Henry Merton"
Cadogan Settled Estates Limited,Director,"SARKIS, Alexandra Ahavni",Cadogan Settled Estates Limited,"SARKIS, Alexandra Ahavni"
Cadogan Settled Estates Limited,Director,"STUART, Richard Bowhill",Cadogan Settled Estates Limited,"STUART, Richard Bowhill"
Cadogan Settled Estates Limited,Director,"WALSH, Christopher Phillip",Cadogan Settled Estates Limited,"WALSH, Christopher Phillip"
Cadogan Settled Estates Limited,ownership-of-shares-75-to-100-percent,Cadogan Settled Estates Holdings Limited,Cadogan Settled Estates Limited,Cadogan Settled Estates Holdings Limited
Cadogan Settled Estates Limited,ownership-of-shares-75-to-100-percent,Cadogan Settled Estates Shareholding Company Ltd,Cadogan Settled Estates Limited,Cadogan Settled Estates Shareholding Company Ltd
Cherwell Holroyd Ltd,Director,"HOLROYD, Thomas George",Cherwell Holroyd Ltd,"HOLROYD, Thomas George"
Cherwell Holroyd Ltd,Director,"THOMPSON, Alexander James",Cherwell Holroyd Ltd,"THOMPSON, Alexander James"
Cherwell Holroyd Ltd,ownership-of-shares-25-to-50-percent,Holroyd Investments Limited,Cherwell Holroyd Ltd,Holroyd Investments Limited
Cherwell Holroyd Ltd,ownership-of-shares-25-to-50-percent,Mr Alexander James Thompson,Cherwell Holroyd Ltd,Mr Alexander James Thompson
Cherwell Holroyd Ltd,ownership-of-shares-50-to-75-percent,Mr Thomas George Holroyd,Cherwell Holroyd Ltd,Mr Thomas George Holroyd
Baldwins Holdings Limited,Director,"CLIFFORD, Paul Michael",Baldwins Holdings Limited,"CLIFFORD, Paul Michael"
Baldwins Holdings Limited,Director,"OWENS, David William",Baldwins Holdings Limited,"OWENS, David William"
Baldwins Holdings Limited,Director,"PAYNE, William James Benedict",Baldwins Holdings Limited,"PAYNE, William James Benedict"
Baldwins Holdings Limited,Director,"WARBURTON, Carol Susan",Baldwins Holdings Limited,"WARBURTON, Carol Susan"
Baldwins Holdings Limited,Director,"SOUTHALL, Stephen Norman",Baldwins Holdings Limited,"SOUTHALL, Stephen Norman"
Baldwins Holdings Limited,Director,HCS SECRETARIAL LIMITED,Baldwins Holdings Limited,HCS SECRETARIAL LIMITED
Baldwins Holdings Limited,Director,"BALDWIN, David James",Baldwins Holdings Limited,"BALDWIN, David James"
Baldwins Holdings Limited,Director,"BALDWIN, John Arthur",Baldwins Holdings Limited,"BALDWIN, John Arthur"
Baldwins Holdings Limited,Director,"KNIGHT, Shaun Lee",Baldwins Holdings Limited,"KNIGHT, Shaun Lee"
Baldwins Holdings Limited,Director,HANOVER DIRECTORS LIMITED,Baldwins Holdings Limited,HANOVER DIRECTORS LIMITED
Baldwins Holdings Limited,significant-influence-or-control,Hg Pooled Management Limited,Baldwins Holdings Limited,Hg Pooled Management Limited
Baldwins Holdings Limited,ownership-of-shares-25-to-50-percent,Mr David James Baldwin,Baldwins Holdings Limited,Mr David James Baldwin
Baldwins Holdings Limited,ownership-of-shares-25-to-50-percent,Mr Stephen Norman Southall,Baldwins Holdings Limited,Mr Stephen Norman Southall
Baldwins Holdings Limited,ownership-of-shares-25-to-50-percent,Mr John Arthur Baldwin,Baldwins Holdings Limited,Mr John Arthur Baldwin
Cadogan Settled Estates Holdings Limited,Director,ST ANDREW TRUSTEES LIMITED,Cadogan Settled Estates Holdings Limited,ST ANDREW TRUSTEES LIMITED
Cadogan Settled Estates Holdings Limited,Director,"ANTELME, Charles Kane",Cadogan Settled Estates Holdings Limited,"ANTELME, Charles Kane"
Cadogan Settled Estates Holdings Limited,Director,"BRUCE, James Henry Morys, The Honourable",Cadogan Settled Estates Holdings Limited,"BRUCE, James Henry Morys, The Honourable"
Cadogan Settled Estates Holdings Limited,Director,"ELLINGWORTH, Charles Vincent",Cadogan Settled Estates Holdings Limited,"ELLINGWORTH, Charles Vincent"
Cadogan Settled Estates Holdings Limited,Director,"GORDON, John David",Cadogan Settled Estates Holdings Limited,"GORDON, John David"
Cadogan Settled Estates Holdings Limited,Director,"PEERLESS, Bartholomew Guy",Cadogan Settled Estates Holdings Limited,"PEERLESS, Bartholomew Guy"
Cadogan Settled Estates Holdings Limited,Director,"ROSS, Andrew John Shirley",Cadogan Settled Estates Holdings Limited,"ROSS, Andrew John Shirley"
Cadogan Settled Estates Holdings Limited,Director,"RICHARDS, Julia Llewellyn",Cadogan Settled Estates Holdings Limited,"RICHARDS, Julia Llewellyn"
Cadogan Settled Estates Holdings Limited,Director,"BEVAN, James Edward Briscoe",Cadogan Settled Estates Holdings Limited,"BEVAN, James Edward Briscoe"
Cadogan Settled Estates Holdings Limited,Director,"ELLIOTT, Mary Fiona",Cadogan Settled Estates Holdings Limited,"ELLIOTT, Mary Fiona"
Cadogan Settled Estates Holdings Limited,Director,"SARKIS, Alexandra Ahavni",Cadogan Settled Estates Holdings Limited,"SARKIS, Alexandra Ahavni"
Cadogan Settled Estates Holdings Limited,ownership-of-shares-75-to-100-percent,Cadogan Settled Estates Shareholding Company Limited,Cadogan Settled Estates Holdings Limited,Cadogan Settled Estates Shareholding Company Limited
Cadogan Settled Estates Shareholding Company Ltd,Director,ST ANDREW TRUSTEES LIMITED,Cadogan Settled Estates Shareholding Company Ltd,ST ANDREW TRUSTEES LIMITED
Cadogan Settled Estates Shareholding Company Ltd,Director,"ANTELME, Charles Kane",Cadogan Settled Estates Shareholding Company Ltd,"ANTELME, Charles Kane"
Cadogan Settled Estates Shareholding Company Ltd,Director,"BRUCE, James Henry Morys, The Honourable",Cadogan Settled Estates Shareholding Company Ltd,"BRUCE, James Henry Morys, The Honourable"
Cadogan Settled Estates Shareholding Company Ltd,Director,"ELLINGWORTH, Charles Vincent",Cadogan Settled Estates Shareholding Company Ltd,"ELLINGWORTH, Charles Vincent"
Cadogan Settled Estates Shareholding Company Ltd,Director,"GORDON, John David",Cadogan Settled Estates Shareholding Company Ltd,"GORDON, John David"
Cadogan Settled Estates Shareholding Company Ltd,Director,"RICHARDS, Julia Llewellyn",Cadogan Settled Estates Shareholding Company Ltd,"RICHARDS, Julia Llewellyn"
Cadogan Settled Estates Shareholding Company Ltd,Director,MAY MAY & MERRIMANS (SOLICITORS),Cadogan Settled Estates Shareholding Company Ltd,MAY MAY & MERRIMANS (SOLICITORS)
Cadogan Settled Estates Shareholding Company Ltd,Director,"BARRETT, Robert Assheton",Cadogan Settled Estates Shareholding Company Ltd,"BARRETT, Robert Assheton"
Cadogan Settled Estates Shareholding Company Ltd,Director,"DE HAVILLAND, John Anthony",Cadogan Settled Estates Shareholding Company Ltd,"DE HAVILLAND, John Anthony"
Cadogan Settled Estates Shareholding Company Ltd,Director,"GOSTWICK, Antony Giles",Cadogan Settled Estates Shareholding Company Ltd,"GOSTWICK, Antony Giles"
